tier,portal,content_type,target_table,file_path,id,field,issue_type,severity,import_impact,ui_impact,pilot_impact,recommended_action,current_value_sample,notes
A,automation,resources,automation_resources,automation-resource-automation-safety.json,automation-resource-automation-safety,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-automation-safety.json,automation-resource-automation-safety,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-automation-testing-frameworks.json,automation-resource-automation-testing-frameworks,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-automation-testing-frameworks.json,automation-resource-automation-testing-frameworks,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-cloud-computing-intro.json,automation-resource-cloud-computing-intro,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-cloud-computing-intro.json,automation-resource-cloud-computing-intro,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-cron-job-syntax.json,automation-resource-cron-job-syntax,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-cron-job-syntax.json,automation-resource-cron-job-syntax,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-data-mapping-basics.json,automation-resource-data-mapping-basics,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-data-mapping-basics.json,automation-resource-data-mapping-basics,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-error-handling-best-practices.json,automation-resource-error-handling-best-practices,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-error-handling-best-practices.json,automation-resource-error-handling-best-practices,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-gas-guide-2.json,automation-resource-gas-guide-2,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-gas-guide-2.json,automation-resource-gas-guide-2,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-gas-guide.json,automation-resource-gas-guide,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-gas-guide.json,automation-resource-gas-guide,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-http-status-codes.json,automation-resource-http-status-codes,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-http-status-codes.json,automation-resource-http-status-codes,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-json-guide.json,automation-resource-json-guide,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-json-guide.json,automation-resource-json-guide,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-make-academy-2.json,automation-resource-make-academy-2,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-make-academy-2.json,automation-resource-make-academy-2,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-make-academy.json,automation-resource-make-academy,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-make-academy.json,automation-resource-make-academy,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-n8n-docs.json,automation-resource-n8n-docs,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-n8n-docs.json,automation-resource-n8n-docs,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-n8n-documentation.json,automation-resource-n8n-documentation,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-n8n-documentation.json,automation-resource-n8n-documentation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-oauth2-simplified.json,automation-resource-oauth2-simplified,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-oauth2-simplified.json,automation-resource-oauth2-simplified,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-power-automate-docs.json,automation-resource-power-automate-docs,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-power-automate-docs.json,automation-resource-power-automate-docs,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-power-automate-learn.json,automation-resource-power-automate-learn,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-power-automate-learn.json,automation-resource-power-automate-learn,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-regex-data-extraction.json,automation-resource-regex-data-extraction,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-regex-data-extraction.json,automation-resource-regex-data-extraction,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-rest-api-tutorial.json,automation-resource-rest-api-tutorial,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-rest-api-tutorial.json,automation-resource-rest-api-tutorial,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-retry-policies-guide.json,automation-resource-retry-policies-guide,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-retry-policies-guide.json,automation-resource-retry-policies-guide,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-webhooks-explained-2.json,automation-resource-webhooks-explained-2,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-webhooks-explained-2.json,automation-resource-webhooks-explained-2,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-webhooks-explained.json,automation-resource-webhooks-explained,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-webhooks-explained.json,automation-resource-webhooks-explained,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-zapier-blog.json,automation-resource-zapier-blog,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-zapier-blog.json,automation-resource-zapier-blog,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-zapier-university.json,automation-resource-zapier-university,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,automation,resources,automation_resources,automation-resource-zapier-university.json,automation-resource-zapier-university,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-ai-automation-intro.md,automation-lesson-ai-automation-intro,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-ai-in-automation.md,UNKNOWN,FILE,Invalid Frontmatter,BLOCKER,Blocks Import,None,Blocks Pilot,Fix Frontmatter,"while parsing a block mapping
  in ""<unicode strin",
A,automation,lessons,automation_lessons,automation-lesson-api-basics-automation.md,automation-lesson-api-basics-automation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-automation-documentation-testing.md,automation-lesson-automation-documentation-testing,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-automation-security-data-privacy.md,automation-lesson-automation-security-data-privacy,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-bpa-case-study.md,automation-lesson-bpa-case-study,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-building-approval-workflow.md,automation-lesson-building-approval-workflow,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-data-mapping-between-apps.md,automation-lesson-data-mapping-between-apps,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-error-handling-automation.md,automation-lesson-error-handling-automation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-error-handling.md,automation-lesson-error-handling,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-intro-automation-thinking.md,automation-lesson-intro-automation-thinking,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-intro-automation.md,automation-lesson-intro-automation,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-intro-google-apps-script.md,automation-lesson-intro-google-apps-script,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-make-zapier-n8n-comparison.md,automation-lesson-make-zapier-n8n-comparison,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-retries-and-fallbacks.md,automation-lesson-retries-and-fallbacks,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-triggers-actions.md,automation-lesson-triggers-actions,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-understanding-triggers-actions.md,automation-lesson-understanding-triggers-actions,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,automation,lessons,automation_lessons,automation-lesson-webhooks-explained.md,UNKNOWN,FILE,Invalid Frontmatter,BLOCKER,Blocks Import,None,Blocks Pilot,Fix Frontmatter,"while parsing a block mapping
  in ""<unicode strin",
A,automation,lessons,automation_lessons,automation-lesson-webhooks-integration.md,automation-lesson-webhooks-integration,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
